age,balance,day,duration,campaign,pdays,previous
31,1230,27,290,4,-1,0
31,387,13,228,2,370,1
35,744,7,1096,1,-1,0
32,696,13,101,4,105,4
49,4594,11,157,3,-1,0
42,1002,20,109,3,-1,0
31,-173,6,396,2,-1,0
35,1239,5,60,2,347,1
31,354,22,186,2,-1,0
45,375,22,10,1,594,6
24,3,15,311,1,-1,0
49,6116,21,43,1,-1,0
36,4515,17,408,2,-1,0
28,727,6,144,4,-1,0
54,3846,19,216,2,-1,0
27,1128,30,88,4,-1,0
34,1173,18,93,1,-1,0
40,27,27,165,6,-1,0
32,328,26,271,1,-1,0
41,0,17,595,2,-1,0
38,-87,13,531,1,-1,0
35,2830,20,22,12,-1,0
31,4,20,199,4,-1,0
47,0,19,563,2,-1,0
41,80,19,202,1,-1,0
29,2768,2,121,4,-1,0
33,5,7,12,1,-1,0
89,553,19,2027,5,-1,0
54,-102,27,164,7,-1,0
72,2079,13,100,1,191,3
29,1,6,215,1,-1,0
41,598,12,69,3,364,11
39,34,14,377,3,-1,0
41,-19,19,201,1,-1,0
31,292,30,30,18,-1,0
32,144,19,260,11,-1,0
52,1113,8,83,1,-1,0
41,121,5,456,1,287,1
45,904,20,14,9,-1,0
29,-498,2,99,3,227,14
32,0,5,138,1,-1,0
35,67,20,60,6,-1,0
54,3967,29,90,3,-1,0
41,305,13,174,2,-1,0
42,260,31,175,2,-1,0
59,258,20,33,1,173,1
58,0,4,506,1,-1,0
32,72,28,88,9,-1,0
56,145,6,124,2,9,2
50,2564,21,124,4,113,8
45,7811,16,143,2,-1,0
59,5744,18,632,1,-1,0
47,673,6,118,4,-1,0
54,602,30,101,2,-1,0
40,9374,21,7,8,185,1
37,5016,8,119,1,-1,0
29,508,19,262,5,-1,0
36,156,21,219,2,-1,0
33,0,9,310,1,-1,0
32,12,17,321,1,-1,0
53,7984,2,151,1,-1,0
33,255,21,588,2,184,2
36,211,5,146,2,-1,0
43,1854,13,131,2,197,1
45,-497,15,217,1,176,1
52,431,26,73,17,-1,0
48,-314,18,7,5,-1,0
40,552,28,761,8,-1,0
31,465,12,259,3,-1,0
34,544,27,257,2,-1,0
54,-636,30,324,3,-1,0
40,7780,4,364,1,355,1
55,274,9,7,5,-1,0
33,1148,19,299,1,-1,0
50,67,20,156,3,-1,0
59,914,28,192,1,-1,0
40,1293,13,128,3,-1,0
45,111,11,173,1,-1,0
32,937,28,90,1,94,2
50,605,15,200,1,-1,0
58,1457,8,144,4,-1,0
38,1617,16,691,1,-1,0
57,29207,21,232,2,-1,0
31,812,23,245,1,-1,0
69,324,12,875,1,189,4
26,1327,30,171,4,-1,0
30,482,23,86,1,-1,0
49,134,27,265,2,-1,0
36,347,4,167,2,-1,0
37,1824,3,112,2,324,2
55,410,11,221,2,-1,0
36,-38,14,784,1,-1,0
31,581,13,845,1,152,6
30,3100,21,154,4,-1,0
36,0,15,201,4,-1,0
50,1138,14,219,10,-1,0
53,0,25,209,5,-1,0
39,304,9,323,1,-1,0
31,313,27,114,2,-1,0
49,1898,21,159,1,-1,0
35,142,20,315,2,196,4
45,4696,17,99,1,-1,0
30,135,14,112,2,-1,0
47,574,20,137,5,-1,0
37,1322,21,14,8,185,1
35,703,20,169,1,-1,0
41,0,7,91,2,-1,0
35,1,28,173,8,-1,0
60,55,4,207,1,-1,0
58,786,7,165,3,-1,0
28,22,31,59,3,-1,0
57,890,5,343,4,-1,0
35,451,17,220,6,-1,0
54,59,10,268,1,-1,0
31,15,11,119,2,-1,0
32,15341,21,738,3,-1,0
56,-273,8,119,2,-1,0
35,28,8,259,1,-1,0
33,58,16,144,2,-1,0
50,103,3,109,4,267,6
46,244,15,244,1,-1,0
35,0,9,115,4,-1,0
49,880,18,22,3,-1,0
56,-141,28,101,4,-1,0
33,447,9,180,2,-1,0
37,62,31,404,2,-1,0
30,148,2,206,1,-1,0
34,79,28,219,3,-1,0
29,9,11,262,3,-1,0
32,578,22,29,2,-1,0
29,-382,28,35,2,-1,0
50,888,10,160,3,-1,0
58,382,13,460,2,-1,0
30,1390,20,552,4,-1,0
52,-104,10,124,1,-1,0
39,22,2,493,1,-1,0
43,-36,17,190,1,104,1
51,130,22,547,3,-1,0
38,77,20,441,4,-1,0
30,1031,20,7,1,-1,0
52,92,16,469,7,-1,0
40,1063,19,264,2,-1,0
37,0,15,101,3,-1,0
30,282,23,148,2,-1,0
51,1394,5,115,1,-1,0
27,16,19,193,1,-1,0
35,975,16,102,1,-1,0
47,12276,20,77,5,-1,0
29,313,20,172,2,343,3
52,1648,19,172,3,-1,0
43,6,4,58,1,264,1
31,1127,13,43,1,349,1
54,1070,18,373,4,-1,0
59,1040,5,123,2,-1,0
51,50,6,121,1,-1,0
32,62,13,45,1,-1,0
42,-755,2,312,1,-1,0
46,4707,23,93,8,-1,0
30,925,20,240,1,-1,0
42,0,19,73,5,-1,0
39,867,7,481,1,-1,0
31,-201,22,81,4,-1,0
35,120,28,245,2,-1,0
34,61,5,21,1,-1,0
42,0,28,471,2,-1,0
57,687,21,107,3,-1,0
38,38,20,105,2,-1,0
29,2806,15,294,1,93,5
46,-27,6,289,1,-1,0
48,2498,14,98,2,-1,0
33,390,13,460,2,-1,0
59,-423,20,84,1,-1,0
23,1587,14,502,2,-1,0
37,288,5,159,6,-1,0
40,822,29,155,2,245,3
44,-222,27,112,3,-1,0
37,197,16,251,3,-1,0
28,159,12,345,2,-1,0
39,681,5,170,1,-1,0
57,0,24,125,2,-1,0
38,495,8,297,1,-1,0
60,414,4,147,1,-1,0
38,151,17,50,1,-1,0
26,2572,5,620,1,-1,0
32,320,6,198,2,-1,0
35,304,19,274,2,-1,0
30,1299,14,515,2,-1,0
37,740,7,434,3,342,2
36,537,7,206,6,-1,0
34,1581,20,52,11,-1,0
28,708,6,339,5,-1,0
37,178,9,72,1,-1,0
31,671,7,193,3,-1,0
34,3,8,26,1,-1,0
28,981,24,225,1,-1,0
38,1042,4,419,2,-1,0
80,1021,26,37,1,-1,0
59,1035,5,223,1,-1,0
54,1114,21,1195,2,175,1
29,98,10,170,2,-1,0
39,24,28,79,4,-1,0
30,486,28,335,3,-1,0
41,727,11,246,1,-1,0
48,-205,9,112,1,-1,0
26,895,4,820,3,-1,0
55,319,21,124,3,-1,0
36,206,8,183,1,-1,0
31,-414,6,1369,3,-1,0
35,-1489,29,177,1,-1,0
30,0,7,74,1,-1,0
26,249,29,235,3,262,5
32,927,8,282,1,-1,0
43,515,18,182,1,-1,0
48,1060,20,87,2,318,3
49,308,27,266,5,-1,0
34,808,17,20,3,-1,0
27,431,15,286,2,-1,0
31,396,19,104,1,-1,0
35,-89,15,75,1,368,1
40,-253,9,177,1,-1,0
39,0,20,793,2,-1,0
19,60,14,253,1,-1,0
40,695,11,270,1,348,10
25,1141,5,718,1,347,1
38,791,26,89,2,-1,0
62,1381,19,1020,1,-1,0
27,0,23,198,13,-1,0
40,-28,30,289,2,-1,0
56,412,20,179,6,-1,0
33,310,29,179,2,-1,0
52,1319,30,37,2,-1,0
33,0,28,83,12,-1,0
38,-314,28,66,2,-1,0
27,511,30,85,5,-1,0
54,-152,26,14,11,-1,0
35,907,2,97,4,-1,0
41,22,14,152,1,-1,0
28,0,31,11,21,-1,0
55,8044,11,175,5,333,19
56,1854,7,45,1,342,2
33,1794,12,360,1,173,1
42,2,29,249,2,-1,0
34,2321,9,600,2,99,5
35,144,22,163,2,-1,0
46,1,26,200,3,-1,0
31,762,11,312,3,-1,0
48,16,18,214,1,-1,0
38,20,2,147,1,-1,0
47,2070,26,136,1,-1,0
48,308,14,125,5,-1,0
57,1617,7,96,2,-1,0
30,39,28,101,3,-1,0
39,332,8,277,3,-1,0
31,713,28,162,1,-1,0
44,2885,30,63,3,-1,0
38,968,6,272,1,-1,0
58,4150,6,363,1,-1,0
42,687,11,667,2,-1,0
33,333,28,80,6,-1,0
55,1821,8,224,2,-1,0
34,-436,26,317,1,-1,0
30,6929,19,341,1,-1,0
35,126,22,112,2,-1,0
35,2019,18,83,2,144,1
56,878,20,123,3,-1,0
27,6791,22,174,2,229,28
39,0,23,210,2,-1,0
36,110,4,185,1,-1,0
35,28,2,159,3,-1,0
34,443,30,10,1,2,1
28,236,6,460,3,-1,0
37,2707,16,109,1,-1,0
57,1753,7,539,1,-1,0
34,1182,28,124,1,-1,0
38,427,18,253,1,182,1
48,788,9,36,2,-1,0
35,0,7,78,11,-1,0
40,-509,23,298,1,-1,0
48,-110,19,164,2,-1,0
54,244,29,337,2,-1,0
49,933,29,92,33,-1,0
38,940,12,191,7,-1,0
44,1631,17,81,1,195,2
44,-505,3,113,11,-1,0
60,7336,31,494,1,-1,0
55,-40,12,178,2,-1,0
27,25,28,8,1,-1,0
33,0,20,190,2,-1,0
32,5,17,114,1,-1,0
51,-92,4,28,4,-1,0
44,497,3,321,3,270,2
49,2356,14,236,2,-1,0
42,3,12,118,1,-1,0
35,128,12,136,1,-1,0
32,390,5,100,1,243,1
39,300,10,315,6,394,1
54,827,20,294,2,-1,0
35,25,27,219,2,-1,0
41,340,13,262,1,349,1
35,867,20,298,2,171,3
41,140,29,636,2,-1,0
36,3,20,100,4,-1,0
51,4920,2,392,2,-1,0
59,3237,6,100,3,-1,0
44,0,21,32,2,116,3
49,1096,17,609,1,303,5
37,869,30,60,8,-1,0
60,1900,29,77,3,-1,0
40,413,14,150,1,-1,0
27,-588,13,531,2,-1,0
34,0,21,398,2,-1,0
41,2490,21,115,2,-1,0
39,20928,14,1166,1,352,1
34,560,5,198,3,-1,0
38,0,11,580,1,173,1
56,826,21,853,1,-1,0
42,115,17,161,1,149,2
47,107,15,119,8,-1,0
32,320,3,22,4,-1,0
37,-399,3,21,3,-1,0
25,703,5,1100,3,-1,0
29,328,4,25,1,-1,0
48,148,12,152,2,-1,0
39,2298,20,13,2,319,18
31,64,18,302,3,-1,0
28,4013,4,386,1,-1,0
32,0,9,280,1,-1,0
35,633,2,76,3,5,3
51,-1137,11,567,3,325,1
32,902,27,106,2,-1,0
30,2850,8,181,2,-1,0
54,313,5,83,2,-1,0
41,923,14,249,2,-1,0
35,8,16,148,18,-1,0
44,945,4,190,1,-1,0
58,2261,3,1361,1,391,1
43,18,14,131,2,370,3
52,5828,13,276,2,-1,0
60,6307,11,362,1,-1,0
32,537,29,187,3,-1,0
41,393,10,122,1,-1,0
54,215,4,71,5,-1,0
30,132,16,329,1,-1,0
36,35,29,493,2,-1,0
27,125,21,104,1,288,8
32,129,7,213,1,-1,0
34,0,6,139,2,-1,0
43,315,23,129,2,-1,0
43,2567,14,109,1,360,2
31,883,19,168,1,-1,0
37,1120,30,103,5,-1,0
51,0,28,463,2,-1,0
52,1117,13,365,1,-1,0
57,773,18,97,8,-1,0
32,390,23,85,1,-1,0
47,1358,14,80,4,-1,0
31,216,22,47,1,-1,0
27,317,20,16,10,-1,0
31,2369,18,87,1,-1,0
36,125,26,172,1,-1,0
44,6,10,338,9,-1,0
34,15841,20,423,5,-1,0
32,51,12,324,1,-1,0
52,0,27,62,13,-1,0
60,-79,29,192,1,-1,0
30,1881,26,29,1,-1,0
48,456,19,289,1,-1,0
39,1873,9,161,2,-1,0
59,0,31,52,8,-1,0
42,445,7,202,2,-1,0
77,2123,4,141,4,-1,0
29,767,5,253,1,-1,0
49,229,8,219,2,-1,0
57,3783,6,198,3,-1,0
37,140,7,490,1,-1,0
35,6,11,204,2,348,2
63,859,13,92,1,-1,0
37,261,29,301,4,-1,0
37,50,8,352,3,-1,0
52,-462,9,172,5,-1,0
60,0,5,143,3,-1,0
36,283,27,56,2,-1,0
48,91,21,136,8,-1,0
47,0,18,103,2,-1,0
56,442,28,77,3,-1,0
45,0,30,25,2,-1,0
53,1182,7,82,1,293,1
56,316,19,27,1,-1,0
59,316,14,200,4,-1,0
34,402,26,147,1,-1,0
45,8725,8,286,2,-1,0
32,102,21,12,11,-1,0
60,0,6,97,1,-1,0
54,615,20,230,1,-1,0
41,0,5,114,2,-1,0
44,3060,20,87,2,151,3
40,990,6,252,3,-1,0
40,1937,2,86,1,-1,0
29,428,14,131,4,-1,0
28,655,9,179,2,-1,0
35,16,19,185,1,-1,0
33,2044,15,102,3,177,1
33,20,21,329,2,-1,0
50,29,20,135,5,-1,0
56,-155,17,282,1,-1,0
37,340,11,90,4,-1,0
53,1776,18,443,7,-1,0
27,23,26,590,2,-1,0
46,863,3,67,3,-1,0
36,7051,15,106,13,-1,0
37,1049,31,126,5,-1,0
28,174,11,56,1,184,2
40,137,10,214,1,-1,0
48,783,6,90,2,-1,0
46,116,18,267,4,341,3
39,2118,17,266,2,-1,0
37,10269,18,28,2,-1,0
26,141,18,19,4,349,6
35,13,9,364,1,-1,0
37,0,7,643,3,-1,0
32,1996,18,271,1,-1,0
31,1129,18,145,3,-1,0
36,561,6,274,2,-1,0
36,539,11,176,1,-1,0
38,-349,20,111,2,328,5
45,6971,22,119,1,-1,0
58,497,11,138,5,-1,0
34,362,30,38,3,-1,0
51,4497,15,276,3,-1,0
38,2496,17,193,1,-1,0
73,2850,8,512,1,144,7
57,0,5,58,8,-1,0
45,1199,3,221,2,-1,0
34,66,5,102,1,170,2
48,3756,14,65,10,-1,0
39,1170,6,383,1,-1,0
35,944,8,351,2,-1,0
58,50,3,109,4,-1,0
36,171,17,398,4,-1,0
43,122,5,355,2,-1,0
34,1780,2,187,9,-1,0
52,136,28,88,5,-1,0
36,179,8,14,8,-1,0
32,232,13,232,1,-1,0
23,82,4,289,4,-1,0
57,630,29,52,1,-1,0
43,1202,30,295,1,-1,0
33,867,14,247,1,-1,0
45,6200,29,103,2,-1,0
31,-422,18,64,2,329,15
41,426,19,75,1,-1,0
47,107,15,246,1,-1,0
39,-96,12,38,6,-1,0
47,581,26,79,6,-1,0
57,402,6,153,3,-1,0
52,555,12,314,2,-1,0
45,67,5,326,2,-1,0
42,72,20,124,2,348,3
32,1942,30,84,9,-1,0
31,373,22,346,5,-1,0
25,84,18,6,2,-1,0
30,394,22,216,13,-1,0
33,925,20,884,3,-1,0
29,0,11,116,6,-1,0
55,6690,30,534,1,-1,0
51,4178,30,556,1,-1,0
68,20723,28,318,2,-1,0
29,887,4,343,1,-1,0
35,598,20,245,1,-1,0
38,1,21,57,5,199,1
39,4314,20,141,4,-1,0
47,2155,20,178,3,-1,0
22,760,7,6,1,-1,0
44,1248,8,428,3,-1,0
38,5122,20,370,1,184,1
56,191,23,335,3,-1,0
56,230,9,73,4,-1,0
54,7010,11,275,2,-1,0
39,1970,8,30,1,404,2
36,3935,27,220,6,-1,0
42,437,11,120,3,190,1
51,2323,18,151,10,-1,0
32,2213,29,125,2,154,7
31,84,1,143,1,-1,0
23,4545,3,200,1,-1,0
21,200,1,8,1,-1,0
45,206,5,193,1,-1,0
51,2937,21,30,3,-1,0
36,221,3,225,4,-1,0
56,1521,21,19,2,179,3
41,102,14,387,9,-1,0
57,519,3,393,3,-1,0
55,660,5,348,1,-1,0
34,500,29,399,1,-1,0
32,1661,5,76,1,209,2
41,961,29,117,1,-1,0
32,-273,5,64,1,-1,0
53,7067,6,82,3,-1,0
43,285,15,22,6,-1,0
27,221,7,554,1,-1,0
48,479,20,148,5,-1,0
33,1595,26,296,1,-1,0
41,65,6,524,2,-1,0
33,640,24,318,1,-1,0
25,490,7,394,1,-1,0
38,1440,11,111,2,-1,0
43,918,6,193,1,-1,0
56,6507,29,134,1,196,1
28,4,27,133,5,-1,0
52,2289,21,81,1,-1,0
32,131,3,267,3,-1,0
33,1852,25,371,1,204,3
31,-749,29,82,4,-1,0
54,719,2,242,1,264,1
36,4613,2,320,1,134,2
40,664,19,188,2,121,2
32,291,28,223,6,275,5
27,24,2,344,2,-1,0
42,823,28,137,1,-1,0
30,1235,28,104,3,-1,0
43,1195,15,516,9,-1,0
44,21,24,323,2,-1,0
46,363,6,209,3,-1,0
36,0,19,238,1,-1,0
44,0,24,184,1,-1,0
30,136,23,152,1,-1,0
34,846,17,758,2,-1,0
20,0,1,143,5,91,8
31,505,11,773,3,-1,0
34,3986,17,345,2,-1,0
27,11862,25,281,5,101,1
47,145,1,163,1,-1,0
56,2037,6,160,1,91,5
45,441,2,535,1,-1,0
35,105,8,369,2,-1,0
32,465,12,210,2,-1,0
44,320,5,269,3,234,2
38,-762,30,408,2,-1,0
32,316,29,215,3,-1,0
58,903,28,56,1,-1,0
35,123,9,83,3,-1,0
40,273,19,1082,1,-1,0
36,1345,30,231,3,-1,0
52,1027,23,59,1,-1,0
35,1855,7,138,1,-1,0
38,1315,20,23,12,-1,0
43,59,15,60,3,-1,0
43,2682,30,103,8,-1,0
35,2682,9,156,1,-1,0
40,3164,3,329,2,-1,0
49,342,19,58,3,-1,0
35,1742,31,39,2,-1,0
42,-106,29,95,1,-1,0
29,67,28,330,2,-1,0
26,430,5,450,2,-1,0
44,-234,15,71,3,347,1
29,0,13,155,1,351,1
36,-206,8,177,2,-1,0
30,656,4,523,1,-1,0
52,603,9,79,1,-1,0
55,1102,15,126,2,-1,0
30,117,28,135,1,-1,0
29,-13,14,512,3,-1,0
27,1993,5,102,5,-1,0
58,5920,21,96,1,121,1
33,881,21,67,5,-1,0
48,0,17,109,4,-1,0
39,953,30,23,6,232,3
55,781,3,112,3,270,2
40,1530,20,8,3,315,1
33,2667,18,57,1,180,3
56,5310,19,74,1,-1,0
42,1468,28,136,1,-1,0
43,0,9,132,1,-1,0
41,144,27,123,3,-1,0
58,247,20,66,6,-1,0
29,258,26,130,1,-1,0
38,595,18,70,1,-1,0
49,259,16,283,2,-1,0
55,2408,9,327,2,140,1
53,1356,5,397,2,93,2
56,292,28,228,9,-1,0
31,2384,14,608,2,-1,0
29,307,3,216,1,-1,0
48,292,29,164,6,-1,0
43,3131,3,441,3,-1,0
29,0,12,33,2,-1,0
39,2258,31,255,2,-1,0
53,1348,17,120,3,-1,0
48,741,16,227,1,-1,0
34,0,22,176,1,-1,0
52,741,7,63,2,-1,0
30,521,19,648,1,-1,0
45,5315,15,262,2,-1,0
54,1660,20,337,3,-1,0
44,163,12,44,1,100,3
35,1163,20,284,1,-1,0
34,122,27,73,5,-1,0
22,1,15,263,4,-1,0
65,493,16,622,1,182,1
49,0,19,99,2,-1,0
38,715,2,951,1,132,3
28,558,15,300,1,-1,0
33,16992,29,58,1,-1,0
34,179,20,184,1,-1,0
26,198,5,161,1,-1,0
37,152,17,252,2,-1,0
40,2805,14,173,6,353,23
28,6332,7,149,1,343,4
31,2420,19,166,1,-1,0
42,580,22,67,2,-1,0
34,259,11,316,2,-1,0
34,-451,23,498,1,-1,0
53,261,19,100,2,-1,0
55,323,13,200,1,-1,0
51,0,30,643,1,-1,0
58,235,27,88,4,-1,0
35,526,2,914,2,-1,0
35,4366,28,173,3,-1,0
31,0,13,164,2,-1,0
32,833,2,227,5,164,3
59,-13,11,77,1,-1,0
50,405,2,82,6,-1,0
37,3517,23,445,1,-1,0
30,699,29,544,1,-1,0
41,943,29,242,3,-1,0
43,794,13,38,3,-1,0
34,503,26,120,2,-1,0
42,-700,14,110,1,-1,0
33,644,11,99,2,-1,0
26,335,29,393,2,-1,0
32,719,28,79,6,-1,0
41,-195,20,112,1,-1,0
49,972,16,104,3,175,2
51,5050,16,75,7,-1,0
43,232,15,45,1,-1,0
45,2406,20,108,2,-1,0
42,324,15,528,3,-1,0
37,168,17,266,2,-1,0
59,374,29,272,2,-1,0
31,658,22,100,1,-1,0
22,-1,9,136,1,-1,0
30,280,5,92,3,-1,0
52,0,26,168,4,-1,0
50,0,22,125,4,-1,0
34,2064,26,165,2,-1,0
30,128,14,273,1,-1,0
56,0,17,82,1,-1,0
31,863,3,146,1,263,5
51,50,26,178,2,-1,0
33,187,20,168,3,326,1
47,-614,26,118,2,-1,0
46,841,6,158,1,-1,0
44,206,14,78,1,365,1
51,984,7,353,4,-1,0
39,201,6,148,4,-1,0
41,585,20,60,1,-1,0
33,8514,20,131,1,-1,0
31,728,15,152,1,352,4
60,80,15,397,1,-1,0
34,1246,28,88,3,-1,0
58,818,22,283,1,-1,0
36,1815,5,387,1,-1,0
42,0,30,351,2,-1,0
44,210,12,111,2,-1,0
31,71,17,740,2,-1,0
51,1869,17,30,3,-1,0
59,1040,31,733,1,-1,0
33,920,13,111,1,105,1
47,668,4,230,6,354,2
43,36,13,61,1,193,1
44,-972,16,114,2,-1,0
29,382,12,460,1,-1,0
30,-170,26,130,1,-1,0
43,5172,29,57,3,-1,0
53,1,21,190,1,-1,0
46,922,18,296,2,-1,0
41,3016,14,80,3,-1,0
44,0,30,83,2,-1,0
38,1101,9,43,1,-1,0
43,3578,29,376,2,-1,0
41,0,6,238,1,-1,0
44,0,21,90,1,-1,0
31,-190,8,299,3,-1,0
59,185,4,283,1,-1,0
30,156,9,174,9,-1,0
35,503,9,57,2,-1,0
57,485,2,79,2,187,2
53,392,28,70,1,245,1
35,625,13,267,1,-1,0
49,468,5,608,2,-1,0
41,280,2,88,1,95,2
40,181,16,370,1,-1,0
57,1401,21,91,22,-1,0
38,1349,6,100,1,-1,0
49,5737,29,417,2,-1,0
38,1187,2,157,1,-1,0
26,5231,17,222,2,-1,0
34,3185,13,520,1,-1,0
58,3228,19,58,2,-1,0
30,80,8,185,2,-1,0
52,2800,19,149,1,-1,0
30,10,26,276,8,-1,0
52,331,8,84,4,-1,0
34,223,11,103,6,-1,0
33,0,8,174,1,-1,0
34,35,15,76,1,69,2
23,299,19,104,1,-1,0
37,240,11,259,1,370,2
59,3534,21,216,4,-1,0
42,223,6,92,6,-1,0
50,-194,13,238,2,-1,0
41,1545,13,183,2,-1,0
34,440,6,445,2,345,2
57,2538,17,485,2,-1,0
52,337,19,85,3,-1,0
61,-492,4,333,1,-1,0
31,53,28,97,2,-1,0
27,91,4,157,6,95,37
48,316,5,560,2,-1,0
27,3196,9,10,2,-1,0
37,2697,20,430,1,-1,0
28,3,11,135,2,148,1
34,244,4,696,2,-1,0
42,410,21,34,2,-1,0
39,159,19,177,1,-1,0
30,6432,21,206,2,119,3
35,-701,7,531,3,-1,0
43,24,31,35,2,-1,0
33,296,16,90,2,-1,0
24,1,11,79,2,-1,0
39,1965,2,65,1,-1,0
27,501,30,370,4,-1,0
50,3558,26,84,10,-1,0
30,177,9,62,2,332,3
52,204,7,134,2,-1,0
30,46,6,114,2,-1,0
35,2047,1,66,1,-1,0
36,810,17,296,1,-1,0
39,1914,18,94,4,-1,0
43,56831,15,243,1,-1,0
43,386,12,242,1,92,4
46,469,2,75,1,264,10
33,69,4,77,2,-1,0
56,-124,15,374,5,-1,0
60,600,19,99,6,-1,0
48,3842,1,168,1,122,2
31,-720,15,112,2,-1,0
36,1127,10,455,1,-1,0
24,423,5,226,3,-1,0
27,-59,8,154,3,-1,0
36,0,11,94,1,-1,0
29,1489,28,430,1,-1,0
42,0,14,277,4,-1,0
44,1451,5,80,7,80,15
42,452,17,359,2,-1,0
39,283,26,126,2,-1,0
45,16,31,59,2,-1,0
36,973,23,293,1,-1,0
34,1257,26,109,7,-1,0
43,-1701,26,285,1,-1,0
32,567,7,275,2,342,4
38,-1,8,188,4,-1,0
29,3310,1,367,1,91,4
28,115,28,78,4,-1,0
33,321,22,227,2,-1,0
43,71,7,180,5,-1,0
42,759,28,97,1,169,3
33,23,6,150,1,-1,0
32,3297,11,99,2,-1,0
42,578,28,44,1,-1,0
42,4279,22,98,1,-1,0
29,234,8,139,1,345,1
27,1137,8,26,1,-1,0
38,8669,20,5,3,150,6
45,488,28,90,11,-1,0
32,1077,5,200,1,717,4
33,4790,20,137,1,272,2
48,256,29,150,4,-1,0
53,974,26,197,2,-1,0
23,231,7,560,3,367,1
41,196,13,488,1,-1,0
41,2002,15,172,2,350,1
50,218,9,388,2,-1,0
28,1011,20,204,3,-1,0
54,2761,16,771,1,-1,0
38,92,29,118,3,-1,0
27,10005,14,163,3,271,2
54,1168,4,150,5,-1,0
28,168,7,128,1,-1,0
32,1710,15,439,1,175,3
39,207,6,78,2,-1,0
29,18,3,206,3,-1,0
46,306,11,289,5,-1,0
37,8,16,46,1,-1,0
30,-250,20,11,6,-1,0
41,449,12,313,2,-1,0
39,1654,20,264,6,-1,0
38,714,29,225,3,-1,0
55,1498,25,340,5,-1,0
29,695,3,97,1,-1,0
36,-15,6,341,3,-1,0
60,14,15,781,4,178,3
43,-287,20,580,4,-1,0
45,0,24,137,1,-1,0
36,-978,13,62,3,-1,0
53,0,7,407,2,-1,0
41,20,5,333,1,-1,0
51,700,8,237,4,-1,0
34,-58,28,157,2,-1,0
29,841,5,217,1,-1,0
35,951,19,220,2,-1,0
40,-63,2,196,1,-1,0
26,641,15,55,1,368,1
32,195,22,239,2,-1,0
31,11,27,651,2,-1,0
39,120,12,66,1,-1,0
30,450,14,72,4,-1,0
40,8379,12,52,6,-1,0
32,206,20,205,2,-1,0
46,1544,29,609,1,-1,0
41,2990,30,62,3,-1,0
35,866,19,147,1,-1,0
40,1744,21,465,11,-1,0
58,-382,5,398,4,189,12
48,214,18,246,1,162,1
37,147,7,416,2,-1,0
59,81,26,140,1,-1,0
33,202,17,377,1,-1,0
36,1314,17,330,3,-1,0
40,-60,21,250,1,-1,0
53,0,7,176,1,322,5
32,-331,26,130,3,-1,0
32,1504,17,131,2,-1,0
43,2363,17,229,1,-1,0
30,773,4,29,1,-1,0
31,941,8,213,4,-1,0
35,2116,13,409,2,-1,0
39,-971,28,104,2,-1,0
57,5,8,96,1,-1,0
33,454,18,134,1,-1,0
35,53,18,378,1,-1,0
53,2578,19,299,4,107,2
50,854,16,198,1,-1,0
46,16397,18,641,1,-1,0
35,687,30,166,2,-1,0
56,1894,15,189,1,-1,0
54,0,4,330,1,182,3
56,1150,17,107,1,117,3
43,136,6,120,2,-1,0
40,7313,18,241,2,182,1
38,-239,2,221,2,-1,0
43,182,28,152,1,-1,0
46,1590,15,59,2,-1,0
29,-565,18,164,3,-1,0
33,930,15,163,5,359,1
49,1091,30,47,2,-1,0
53,640,11,321,2,-1,0
54,767,9,42,2,-1,0
33,480,30,272,1,270,1
39,1363,21,294,3,-1,0
38,446,13,386,1,-1,0
49,167,9,51,1,-1,0
33,0,19,78,3,-1,0
59,4196,31,10,2,-1,0
35,725,20,219,7,133,1
40,1716,12,226,8,-1,0
31,-45,7,246,2,-1,0
35,410,20,67,2,-1,0
42,-97,3,216,4,271,5
55,12159,20,142,2,174,2
33,395,2,122,1,-1,0
31,969,15,95,1,-1,0
30,86,20,45,1,-1,0
30,395,21,429,1,-1,0
37,0,2,473,1,-1,0
30,0,22,34,2,-1,0
47,829,14,339,1,-1,0
41,-15,6,33,1,-1,0
44,135,8,262,3,-1,0
59,1585,28,91,5,-1,0
29,-910,21,260,1,-1,0
51,8806,19,131,1,-1,0
32,43,21,173,2,-1,0
36,136,4,38,2,-1,0
30,1195,18,146,2,-1,0
34,11219,25,112,1,-1,0
42,2003,17,177,3,-1,0
37,494,2,247,2,269,3
42,419,7,88,3,-1,0
31,-82,31,543,31,-1,0
34,64,28,76,2,-1,0
32,14522,21,221,7,-1,0
46,3455,14,566,2,-1,0
32,1076,19,67,1,-1,0
37,-261,10,259,1,-1,0
39,309,26,94,14,-1,0
37,655,4,258,6,-1,0
32,102,22,398,5,-1,0
41,213,8,10,2,-1,0
50,202,15,107,1,148,4
57,0,30,585,1,-1,0
37,22,7,28,2,289,5
56,179,14,47,2,-1,0
37,4769,29,124,1,-1,0
32,-6,6,169,2,-1,0
30,19358,19,258,2,-1,0
27,5563,30,435,2,-1,0
36,6641,30,105,4,-1,0
34,747,31,72,2,98,1
53,49,28,152,1,-1,0
58,287,21,676,8,-1,0
31,437,4,173,14,-1,0
38,1313,17,33,2,-1,0
32,597,24,869,1,-1,0
31,418,9,219,1,-1,0
59,-41,20,171,1,-1,0
41,449,20,10,6,-1,0
